Dataset_Name,Dataset_IDnum,Organization_Name,Observer_Name,Island_Name,Region_Name,Sector_Name,Survey_Name,Survey_ID_InternalToYourProject,Depth_ft,Depth_bin,Latitude_DD,Longitude_DD,ObservationDate,AreaSurveyed_m2,%LiveCoralCover,%LiveCoralCover_Bin,%CoralBleached,%CoralBleached_Bin,BleachingSeverity,Taxon1_Code,Taxon1_%Cover,Taxon1_%Bleached,Taxon1_Ave_Sev,Taxon1_Max_Sev,Taxon2_Code,Taxon2_%Cover,Taxon2_%Bleached,Taxon2_Ave_Sev,Taxon2_Max_Sev,Taxon3_Code,Taxon3_%Cover,Taxon3_%Bleached,Taxon3_Ave_Sev,Taxon3_Max_Sev,Taxon4_Code,Taxon4_%Cover,Taxon4_%Bleached,Taxon4_Ave_Sev,Taxon4_Max_Sev,Taxon5_Code,Taxon5_%Cover,Taxon5_%Bleached,Taxon5_Ave_Sev,Taxon5_Max_Sev,Taxon6_Code,Taxon6_%Cover,Taxon6_%Bleached,Taxon6_Ave_Sev,Taxon6_Max_Sev,Taxon7_Code,Taxon7_%Cover,Taxon7_%Bleached,Taxon7_Ave_Sev,Taxon7_Max_Sev,Taxon8_Code,Taxon8_%Cover,Taxon8_%Bleached,Taxon8_Ave_Sev,Taxon8_Max_Sev,Comments_Observation,Cluster_DepthBin_ID
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Maui,MHI,,MAI-B4032_PQ,MAI-B4032,36,,20.91232,-156.69675,10/26/2019,30,50,,9.009009009,,,PLOB,26.58,6.78,,,PCOM,20.27,2.22,,,MCAP,1.8,100,,,MPAT,0.45,100,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Maui,MHI,,MAI-B4033_PQ,MAI-B4033,33,,20.91212,-156.69637,10/26/2019,30,54.54545455,,18.33333333,,,PCOM,22.73,10,,,PLOB,21.82,10.42,,,MCAP,5.91,61.54,,,PLUT,2.27,40,,,MPAT,0.45,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Maui,MHI,,MAI-B4034_PQ,MAI-B4034,28,,20.90815,-156.69136,10/26/2019,30,32.06751055,,25,,,PLOB,19.83,21.28,,,PCOM,8.86,14.29,,,MCAP,2.11,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Maui,MHI,,MAI-B4035_PQ,MAI-B4035,48,,20.87842,-156.69057,10/26/2019,30,21.4559387,,8.928571429,,,PLOB,16.86,9.09,,,PCOM,4.21,0,,,PMEA,0.38,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Maui,MHI,,MAI-B4036_PQ,MAI-B4036,10,,20.87831,-156.68646,10/26/2019,30,48.8372093,,15.07936508,,,PLOB,46.9,14.05,,,MCAP,0.78,50,,,PCOM,0.39,0,,,MPAT,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Maui,MHI,,MAI-B4037_PQ,MAI-B4037,33,,20.88104,-156.69102,10/26/2019,30,46.96356275,,62.93103448,,,MCAP,28.34,81.43,,,PLOB,7.69,15.79,,,PCOM,5.67,28.57,,,MPAT,1.62,50,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Maui,MHI,,MAI-B4038_PQ,MAI-B4038,33,,20.80346,-156.6028,10/14/2019,30,60.16949153,,23.94366197,,,MPAT,26.69,9.52,,,MCAP,26.27,45.16,,,PLOB,5.51,0,,,PVAR,0.85,0,,,PCOM,0.85,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Maui,MHI,,MAI-B4039_PQ,MAI-B4039,33,,20.7863,-156.55809,10/15/2019,30,33.47457627,,48.10126582,,,MCAP,14.41,76.47,,,PLOB,11.44,18.52,,,MPAT,3.39,50,,,PCOM,2.97,42.86,,,PVAR,0.85,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B005_PQ,OAH-B005,45,,21.47971,-157.783,10/8/2019,30,44.89051095,,10.56910569,,,PLOB,19.71,3.7,,,MPAT,12.41,11.76,,,PMEA,4.01,9.09,,,MFLA,3.28,44.44,,,PLUT,1.46,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B008_PQ,OAH-B008,42,,21.26181,-157.76555,10/15/2019,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B010_PQ,OAH-B010,40,,21.28832,-157.86533,10/15/2019,30,8.30449827,,29.16666667,,,PLOB,4.15,8.33,,,MPAT,1.38,25,,,MCAP,1.38,100,,,PMEA,1.04,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3008_PQ,OAH-B3008,88,,21.40474,-157.69006,10/9/2019,30,6.18556701,,55.55555556,,,MCAP,3.44,100,,,PLOB,1.37,0,,,MPAT,1.03,0,,,PMEA,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3014_PQ,OAH-B3014,71,,21.36983,-157.67747,10/9/2019,30,2.02020202,,50,,,MCAP,1.01,100,,,PLOB,0.67,0,,,PMEA,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3015_PQ,OAH-B3015,86,,21.42515,-157.71553,10/9/2019,30,9.731543624,,37.93103448,,,MCAP,5.03,73.33,,,MPAT,2.68,0,,,PMEA,0.34,0,,,PLOB,0.34,0,,,LPUR,0.34,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3017_PQ,OAH-B3017,88,,21.41315,-157.69749,10/9/2019,30,2,,0,,,PLOB,0.67,0,,,MCAP,0.67,0,,,PMEA,0.33,0,,,MPAT,0.33,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3020_PQ,OAH-B3020,52,,21.36559,-157.67978,10/9/2019,30,10.50847458,,0,,,PLOB,4.41,0,,,PCOM,2.71,0,,,PMEA,1.69,0,,,PLUT,0.68,0,,,MPAT,0.68,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3022_PQ,OAH-B3022,34,,21.41927,-157.72507,10/9/2019,30,27.89855072,,6.493506494,,,MPAT,22.1,1.64,,,MCAP,3.26,33.33,,,PVAR,2.17,16.67,,,PLOB,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3023_PQ,OAH-B3023,29,,21.39108,-157.69485,10/9/2019,30,17.86941581,,23.07692308,,,MPAT,7.9,34.78,,,PLOB,5.5,0,,,PMEA,1.72,20,,,MCAP,1.72,40,,,PLIG,0.34,100,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3027_PQ,OAH-B3027,51,,21.40664,-157.7014,10/9/2019,30,23.183391,,37.31343284,,,PLOB,7.61,27.27,,,MPAT,6.57,36.84,,,MCAP,3.46,80,,,PMEA,2.42,14.29,,,PLUT,1.04,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3029_PQ,OAH-B3029,18,,21.37597,-157.69206,10/9/2019,30,2.430555556,,28.57142857,,,PMEA,1.39,0,,,PLOB,0.69,50,,,MCAP,0.35,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3032_PQ,OAH-B3032,14,,21.42318,-157.73706,10/9/2019,30,2.730375427,,50,,,PMEA,0.68,100,,,PLOB,0.68,0,,,PLIG,0.68,100,,,PCOM,0.68,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3034_PQ,OAH-B3034,19,,21.41042,-157.72983,10/9/2019,30,11.30136986,,60.60606061,,,MPAT,7.19,47.62,,,MCAP,2.05,100,,,PLIG,1.03,100,,,PMEA,0.34,100,,,PLOB,0.34,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3036_PQ,OAH-B3036,9,,21.40076,-157.71352,10/9/2019,30,0.735294118,,0,,,MPAT,0.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3072_PQ,OAH-B3072,89,,21.52678,-157.81578,10/8/2019,30,3.741496599,,0,,,PLOB,3.06,0,,,MPAT,0.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3075_PQ,OAH-B3075,75,,21.65546,-157.90891,10/8/2019,30,0.704225352,,0,,,PLOB,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3078_PQ,OAH-B3078,64,,21.50354,-157.79672,10/8/2019,30,23.23943662,,54.54545455,,,MCAP,17.96,64.71,,,PLOB,2.46,0,,,MPAT,2.46,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3081_PQ,OAH-B3081,67,,21.58154,-157.85832,10/8/2019,30,3.767123288,,36.36363636,,,MCAP,2.4,42.86,,,PLOB,1.03,33.33,,,PMEA,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3084_PQ,OAH-B3084,36,,21.53854,-157.82323,10/8/2019,30,3.767123288,,0,,,PLOB,2.05,0,,,PMEA,1.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3085_PQ,OAH-B3085,22,,21.49754,-157.81325,10/8/2019,30,30.27210884,,23.59550562,,,PLOB,19.39,22.81,,,MPAT,8.84,15.38,,,MCAP,2.04,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3087_PQ,OAH-B3087,35,,21.58467,-157.86522,10/8/2019,30,11.74496644,,14.28571429,,,PLOB,8.05,16.67,,,PMEA,2.01,16.67,,,PGRA,1.01,0,,,PLIG,0.67,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3088_PQ,OAH-B3088,41,,21.6169,-157.89626,10/8/2019,30,8.361204013,,16,,,PLOB,6.35,15.79,,,MPAT,1,33.33,,,MCAP,0.67,0,,,PMEA,0.33,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3093_PQ,OAH-B3093,32,,21.59948,-157.88087,10/8/2019,30,8.741258741,,20,,,PLOB,5.94,5.88,,,MPAT,1.4,75,,,MCAP,0.7,50,,,PMEA,0.35,0,,,PLUT,0.35,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3095_PQ,OAH-B3095,44,,21.63446,-157.90584,10/8/2019,30,6.12244898,,16.66666667,,,PLOB,3.74,18.18,,,PLUT,1.7,0,,,PMEA,0.34,0,,,MCAP,0.34,100,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3101_PQ,OAH-B3101,16,,21.4676,-157.78337,10/8/2019,30,6.25,,0,,,PLOB,2.78,0,,,PMEA,2.43,0,,,MPAT,0.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3104_PQ,OAH-B3104,15,,21.52513,-157.82239,10/8/2019,30,8.561643836,,28,,,PLOB,7.53,31.82,,,MPAT,0.68,0,,,PMEA,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3105_PQ,OAH-B3105,8,,21.58058,-157.88444,10/8/2019,30,11.53846154,,30.3030303,,,PLOB,6.99,20,,,MPAT,2.1,50,,,PMEA,0.7,50,,,PLIG,0.7,0,,,MFLA,0.7,100,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3106_PQ,OAH-B3106,14,,21.48806,-157.81126,10/8/2019,30,12.08791209,,12.12121212,,,PLOB,6.23,0,,,MPAT,2.93,12.5,,,MCAP,1.83,40,,,PLUT,0.37,0,,,PDAM,0.37,100,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3108_PQ,OAH-B3108,98,,21.67634,-158.06158,10/10/2019,30,3.378378378,,10,,,PLOB,3.38,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3111_PQ,OAH-B3111,84,,21.6317,-158.08913,10/16/2019,30,1.271186441,,100,,,MCAP,1.27,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3113_PQ,OAH-B3113,88,,21.70428,-158.02632,10/10/2019,30,7.382550336,,90.90909091,,,MCAP,5.37,93.75,,,MPAT,2.01,83.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3116_PQ,OAH-B3116,64,,21.68807,-158.04333,10/10/2019,30,4.72972973,,100,,,MCAP,4.39,100,,,MPAT,0.34,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3121_PQ,OAH-B3121,61,,21.61264,-158.11618,10/16/2019,30,3.728813559,,45.45454545,,,MCAP,2.37,71.43,,,PLOB,0.68,0,,,PMEA,0.34,0,,,PLUT,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3223_PQ,OAH-B3223,21,,21.68908,-158.03491,10/10/2019,30,7.482993197,,0,,,PLOB,6.8,0,,,PMEA,0.34,0,,,PCOM,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3224_PQ,OAH-B3224,32,,21.61815,-158.09941,10/16/2019,30,0.668896321,,0,,,PLOB,0.33,0,,,LPUR,0.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3225_PQ,OAH-B3225,22,,21.59768,-158.1167,10/16/2019,30,1.337792642,,25,,,PLOB,1,0,,,PMEA,0.33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3229_PQ,OAH-B3229,23,,21.70109,-158.02042,10/10/2019,30,6.14334471,,5.555555556,,,PLOB,5.8,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3231_PQ,OAH-B3231,33,,21.67765,-158.04977,10/10/2019,30,1.694915254,,60,,,PMEA,1.36,50,,,PLOB,0.34,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3232_PQ,OAH-B3232,30,,21.63227,-158.07932,10/16/2019,30,5.93220339,,42.85714286,,,PLOB,3.81,33.33,,,PMEA,1.27,66.67,,,MCAP,0.42,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3234_PQ,OAH-B3234,15,,21.68142,-158.04118,10/10/2019,30,5.762711864,,5.882352941,,,PLOB,5.42,0,,,PMEA,0.34,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3237_PQ,OAH-B3237,36,,21.67109,-158.05327,10/10/2019,30,1.079136691,,33.33333333,,,PLOB,1.08,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3240_PQ,OAH-B3240,11,,21.69681,-158.02365,10/10/2019,30,9.964412811,,3.571428571,,,PLOB,8.9,0,,,PMEA,0.71,50,,,LTRA,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3242_PQ,OAH-B3242,16,,21.61902,-158.09084,10/16/2019,30,12.19512195,,28.57142857,,,PLOB,4.53,7.69,,,MCAP,4.18,66.67,,,PLUT,1.05,0,,,MPAT,1.05,0,,,PMEA,0.7,50,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3243_PQ,OAH-B3243,15,,21.62958,-158.07751,10/16/2019,30,0.704225352,,0,,,PLOB,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3246_PQ,OAH-B3246,13,,21.59097,-158.13522,10/16/2019,30,10.95890411,,25,,,PLOB,5.48,12.5,,,PMEA,2.74,37.5,,,PLUT,1.03,33.33,,,PDUE,0.68,100,,,MPAT,0.68,0,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3247_PQ,OAH-B3247,6,,21.69099,-158.03186,10/10/2019,30,1.444043321,,100,,,MPAT,1.08,100,,,MFLA,0.36,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3249_PQ,OAH-B3249,29,,21.27431,-157.84122,10/15/2019,30,10,,34.61538462,,,PLOB,5.38,0,,,PMEA,1.54,100,,,PLIG,1.15,100,,,PGRA,0.77,0,,,MPAT,0.77,100,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3257_PQ,OAH-B3257,12,,21.26629,-157.77156,10/15/2019,30,8.208955224,,13.63636364,,,PLOB,4.1,9.09,,,MPAT,2.99,12.5,,,PMEA,0.75,0,,,COCE,0.37,100,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3258_PQ,OAH-B3258,60,,21.25124,-157.76851,10/15/2019,30,1.742160279,,20,,,PLOB,1.05,33.33,,,PMEA,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3259_PQ,OAH-B3259,75,,21.25274,-157.75037,10/15/2019,30,2.02020202,,0,,,PGRA,1.35,0,,,PMEA,0.34,0,,,PLOB,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3260_PQ,OAH-B3260,65,,21.25113,-157.76486,10/15/2019,30,1.666666667,,20,,,PLOB,1.67,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3263_PQ,OAH-B3263,14,,21.27213,-157.74751,10/15/2019,30,0.862068966,,50,,,PMEA,0.86,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3266_PQ,OAH-B3266,28,,21.25145,-157.79489,10/15/2019,30,2.75862069,,12.5,,,PMEA,2.76,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3268_PQ,OAH-B3268,50,,21.26293,-157.75102,10/15/2019,30,2.538071066,,40,,,PMEA,1.02,50,,,PLOB,1.02,0,,,PLUT,0.51,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3277_PQ,OAH-B3277,25,,21.26196,-157.77679,10/15/2019,30,5.821917808,,17.64705882,,,PLUT,1.71,0,,,PMEA,1.37,50,,,PLOB,1.37,0,,,MPAT,1.03,0,,,PLIG,0.34,100,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3281_PQ,OAH-B3281,49,,21.26298,-157.741,10/15/2019,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3284_PQ,OAH-B3284,15,,21.26773,-157.82942,10/15/2019,30,0.33557047,,0,,,PMEA,0.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3288_PQ,OAH-B3288,18,,21.2496,-157.80847,10/15/2019,30,0.333333333,,0,,,PMEA,0.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3301_PQ,OAH-B3301,13,,21.27007,-157.7578,10/15/2019,30,4.263565891,,9.090909091,,,PLOB,1.94,0,,,PLUT,1.16,0,,,PMEA,0.78,50,,,MPAT,0.39,0,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3302_PQ,OAH-B3302,36,,21.29029,-158.06664,10/16/2019,30,9.121621622,,25.92592593,,,PLOB,4.05,8.33,,,PMEA,2.7,62.5,,,MPAT,1.35,0,,,PLUT,0.68,0,,,PLIG,0.34,100,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3303_PQ,OAH-B3303,30,,21.29342,-158.0058,10/16/2019,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Oahu,MHI,,OAH-B3304_PQ,OAH-B3304,29,,21.29814,-157.93333,10/16/2019,30,46.75767918,,13.13868613,,,MPAT,32.42,5.26,,,PMEA,4.78,28.57,,,MCAP,4.1,41.67,,,PLUT,2.39,28.57,,,PLOB,2.05,33.33,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,PM,Pearl & Hermes,NWHI,,PHR-B001_PQ,PHR-B001,77,,27.942353,-175.863429,9/4/2019,30,4.263565891,,0,,,PLOB,4.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR,Pearl & Hermes,NWHI,,PHR-B002_PQ,PHR-B002,48,,27.940545,-175.861581,9/4/2019,30,0.778210117,,0,,,PLOB,0.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR,Pearl & Hermes,NWHI,,PHR-B003_PQ,PHR-B003,24,,27.95768,-175.780824,9/4/2019,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR,Pearl & Hermes,NWHI,,PHR-B012_PQ,PHR-B012,46,,27.782404,-175.88199,9/4/2019,30,0.35335689,,0,,,PLOB,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR,Pearl & Hermes,NWHI,,PHR-B013_PQ,PHR-B013,15,,27.783503,-175.883066,9/4/2019,30,4.942965779,,100,,,PLIG,4.56,100,,,PMEA,0.38,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,CR_PM,Pearl & Hermes,NWHI,,PHR-B015_PQ,PHR-B015,81,,27.795874,-176.008595,9/4/2019,30,0.735294118,,100,,,PLOB,0.37,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,PM,Pearl & Hermes,NWHI,,PHR-B016_PQ,PHR-B016,45,,27.793086,-175.997097,9/4/2019,30,3.496503497,,0,,,PLOB,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESD_PQ,ESD_03,NOAA_ESD,PM,Pearl & Hermes,NWHI,,PHR-B017_PQ,PHR-B017,17,,27.792294,-175.991574,9/4/2019,30,1.25,,33.33333333,,,MFLA,0.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNC_PQ,TNC_02,TNC Hawaii,DM,Maui,MHI,Kipahulu,KIP-009,2019-KIP-009,22,,20.647258,-156.061702,9/30/2019,9.6,4.36,,53.89908257,,,PMEA,1.17,57.26,,,PLOB,3.19,52.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91 Mid
TNC_PQ,TNC_02,TNC Hawaii,DM,Maui,MHI,Kipahulu,KIP-010,2019-KIP-010,50,,20.64907,-156.049665,10/1/2019,9.6,3.51,,95.15669516,,,PLOB,1.51,88.74,,,PMEA,2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92 Mid
TNC_PQ,TNC_02,TNC Hawaii,DM,Maui,MHI,Kipahulu,KIP-014,2019-KIP-014,39,,20.651256,-156.046545,10/2/2019,9.6,4.7,,25.10638298,,,PMEA,1.01,33.66,,,PLOB,3.69,22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92 Mid
